area,year,month,agg_id,total_crimes
18,2018,3,800,31
2,2018,3,775,133
10,2018,3,725,30
16,2018,3,2400,17
11,2018,3,725,30
19,2018,3,775,138
16,2018,3,1700,9
21,2018,3,2400,15
7,2018,3,1900,71
12,2018,3,750,131
4,2018,3,300,123
8,2018,3,1900,68
14,2018,3,2400,30
5,2018,3,1900,68
4,2018,3,400,68
15,2018,3,300,122
15,2018,3,800,61
14,2018,3,775,240
15,2018,3,2400,26
21,2018,3,850,61
3,2018,3,850,85
2,2018,3,750,84
1,2018,3,800,18
4,2018,3,1900,71
16,2018,3,850,85
17,2018,3,300,71
6,2018,3,850,62
11,2018,3,400,43
9,2018,3,850,60
7,2018,3,800,37
17,2018,3,1900,86
17,2018,3,800,86
10,2018,3,1900,83
20,2018,3,725,50
7,2018,3,850,60
9,2018,3,800,83
20,2018,3,300,142
18,2018,3,2400,25
10,2018,3,800,62
4,2018,3,775,87
17,2018,3,400,25
20,2018,3,2400,32
4,2018,3,850,87
5,2018,3,400,60
3,2018,3,725,73
18,2018,3,725,62
3,2018,3,400,88
10,2018,3,1700,25
17,2018,3,850,65
12,2018,3,800,43
18,2018,3,400,88
5,2015,4,750,133
19,2015,4,725,30
3,2015,4,750,108
4,2015,4,725,25
11,2015,4,850,82
13,2015,4,300,120
12,2015,4,850,123
11,2015,4,300,82
10,2015,4,300,82
4,2015,4,300,108
13,2015,4,725,59
21,2015,4,400,34
4,2015,4,800,41
13,2015,4,775,120
1,2015,4,400,66
7,2015,4,750,131
8,2015,4,1700,1
15,2015,4,1700,5
4,2015,4,850,82
4,2015,4,1700,21
13,2015,4,850,76
8,2015,4,1900,63
14,2015,4,1700,5
7,2015,4,725,27
20,2015,4,850,52
6,2015,4,750,91
3,2015,4,1700,13
3,2015,4,725,61
1,2015,4,1900,59
8,2015,4,800,74
19,2015,4,400,35
17,2015,4,800,91
12,2015,4,300,191
6,2015,4,800,48
10,2015,4,775,150
14,2015,4,725,24
8,2015,4,400,13
10,2015,4,1700,5
19,2015,4,1900,65
6,2015,4,850,38
8,2015,4,850,29
5,2015,4,300,71
2,2015,4,1700,9
8,2015,4,2400,18
12,2015,4,775,169
8,2015,4,725,9
9,2015,4,750,110
11,2015,4,800,72
6,2015,4,2400,11
1,2015,4,850,68
21,2015,4,850,30
2,2015,4,300,130
19,2015,4,2400,20
20,2015,4,750,110
5,2015,4,400,50
10,2015,4,850,38
3,2015,4,300,191
13,2015,4,400,63
14,2015,4,1900,93
12,2015,4,2400,38
4,2015,4,775,94
11,2015,4,1900,94
6,2015,4,400,26
1,2015,4,2400,19
21,2015,4,1700,15
7,2015,4,2400,19
6,2015,4,1700,7
18,2015,4,750,94
15,2015,4,800,95
21,2015,4,2400,18
21,2015,4,800,86
16,2015,4,2400,13
17,2015,4,400,41
11,2015,4,400,44
8,2015,4,750,128
2,2015,4,800,37
19,2015,4,750,111
1,2015,4,300,159
20,2015,4,775,158
18,2015,4,1700,17
11,2015,4,775,148
13,2015,4,800,23
18,2015,4,800,31
4,2015,4,2400,17
3,2015,4,2400,37
10,2015,4,750,121
7,2015,4,800,66
16,2015,4,1700,1
12,2015,4,725,79
19,2015,4,300,129
13,2015,4,750,97
1,2015,4,1700,4
6,2015,4,725,23
16,2015,4,850,59
14,2015,4,400,35
20,2015,4,2400,17
9,2015,4,725,20
13,2015,4,2400,35
15,2015,4,400,25
18,2015,4,400,85
17,2015,4,1700,11
5,2015,4,1900,71
5,2015,4,2400,23
9,2015,4,775,194
18,2015,4,850,63
17,2015,4,300,67
5,2015,4,850,79
10,2015,4,725,15
20,2015,4,725,62
4,2015,4,1900,79
9,2015,4,1900,67
16,2015,4,800,72
9,2015,4,800,98
5,2015,4,800,45
16,2015,4,725,12
15,2015,4,725,17
18,2015,4,775,98
19,2015,4,775,157
2,2015,4,750,79
18,2015,4,300,201
2,2015,4,400,48
20,2015,4,800,56
4,2015,4,400,45
18,2015,4,725,56
20,2015,4,1700,13
1,2015,4,800,16
15,2015,4,300,99
3,2015,4,800,87
2,2015,4,775,115
20,2015,4,1900,78
14,2015,4,750,147
15,2015,4,750,145
5,2015,4,1700,32
17,2015,4,725,10
21,2015,4,750,121
19,2015,4,850,78
2,2015,4,1900,60
17,2015,4,850,48
3,2015,4,775,244
16,2015,4,1900,65
15,2015,4,850,73
16,2015,4,775,101
14,2015,4,850,73
11,2015,4,2400,35
5,2015,4,775,155
17,2015,4,775,206
10,2015,4,1900,70
1,2015,4,775,189
7,2015,4,400,34
15,2015,4,1900,83
7,2015,4,1700,14
4,2015,4,750,56
7,2015,4,1900,65
20,2015,4,300,154
1,2015,4,750,56
21,2015,4,725,19
12,2015,4,800,72
3,2015,4,850,75
10,2015,4,2400,18
10,2015,4,800,78
9,2015,4,300,127
10,2015,4,400,22
14,2015,4,2400,28
2,2015,4,2400,27
7,2015,4,775,190
15,2015,4,2400,10
6,2015,4,1900,78
19,2015,4,1700,19
3,2015,4,1900,104
12,2015,4,1900,117
5,2015,4,725,22
12,2015,4,400,117
14,2015,4,300,84
3,2015,4,400,78
17,2015,4,750,141
2,2015,4,850,51
20,2015,4,400,44
1,2015,4,725,67
9,2015,4,400,40
16,2015,4,300,84
6,2015,4,300,105
16,2015,4,750,77
8,2015,4,775,205
19,2015,4,800,74
18,2015,4,2400,21
15,2015,4,775,233
13,2015,4,1900,77
11,2015,4,750,105
9,2015,4,1700,14
21,2015,4,1900,61
17,2015,4,2400,21
6,2015,4,775,187
17,2015,4,1900,54
9,2015,4,850,52
13,2015,4,1700,19
18,2015,4,1900,84
11,2015,4,725,19
7,2015,4,300,77
14,2015,4,800,64
14,2015,4,775,282
11,2015,4,1700,19
8,2015,4,300,87
7,2015,4,850,49
12,2015,4,1700,21
12,2015,4,750,107
21,2015,4,300,84
16,2015,4,400,25
2,2015,4,725,41
9,2015,4,2400,33
21,2015,4,775,204
19,2016,4,775,154
2,2016,4,1700,18
12,2016,4,750,128
20,2016,4,300,140
12,2016,4,400,141
2,2016,4,300,127
7,2016,4,750,125
16,2016,4,2400,18
3,2016,4,850,143
19,2016,4,300,124
16,2016,4,775,124
3,2016,4,750,122
2,2016,4,775,122
18,2016,4,750,121
17,2016,4,750,145
8,2016,4,750,121
20,2016,4,1700,15
17,2016,4,725,15
4,2016,4,775,118
19,2016,4,725,43
4,2016,4,300,117
13,2016,4,775,115
1,2016,4,2400,20
20,2016,4,725,41
14,2016,4,800,52
21,2016,4,300,112
18,2016,4,1900,111
16,2016,4,725,20
19,2016,4,750,110
15,2016,4,1900,110
9,2016,4,750,150
21,2016,4,2400,20
18,2016,4,775,109
16,2016,4,750,109
14,2016,4,750,150
11,2016,4,300,107
15,2016,4,1700,2
15,2016,4,800,106
11,2016,4,750,153
6,2016,4,800,52
9,2016,4,300,105
19,2016,4,2400,21
20,2016,4,775,153
5,2016,4,1900,105
3,2016,4,1700,22
13,2016,4,300,154
19,2016,4,1900,103
5,2016,4,750,103
18,2016,4,300,154
6,2016,4,725,52
10,2016,4,1700,22
10,2016,4,2400,22
7,2016,4,1700,14
3,2016,4,1900,102
6,2016,4,2400,14
11,2016,4,850,101
20,2016,4,750,155
18,2016,4,850,99
10,2016,4,775,157
1,2016,4,800,23
16,2016,4,300,97
14,2016,4,850,97
21,2016,4,750,157
5,2016,4,775,158
10,2016,4,750,158
15,2016,4,2400,23
13,2016,4,850,95
18,2016,4,400,94
18,2016,4,800,23
12,2016,4,850,94
13,2016,4,1700,13
14,2016,4,300,93
4,2016,4,725,24
11,2016,4,1700,13
8,2016,4,1700,13
19,2016,4,850,91
7,2016,4,775,163
4,2016,4,750,91
17,2016,4,300,90
5,2016,4,2400,13
19,2016,4,400,51
4,2016,4,1700,25
5,2016,4,800,25
4,2016,4,1900,89
1,2016,4,750,89
7,2016,4,725,25
17,2016,4,2400,12
11,2016,4,1900,87
5,2016,4,850,87
21,2016,4,1900,86
13,2016,4,750,86
2,2016,4,2400,26
14,2016,4,1700,12
13,2016,4,1900,85
7,2016,4,300,85
9,2016,4,1700,12
14,2016,4,1900,84
13,2016,4,800,26
13,2016,4,400,84
8,2016,4,725,12
8,2016,4,2400,12
20,2016,4,1900,83
3,2016,4,400,83
3,2016,4,2400,27
2,2016,4,750,81
15,2016,4,850,80
19,2016,4,1700,27
3,2016,4,300,172
10,2016,4,300,79
6,2016,4,1900,79
1,2016,4,400,79
1,2016,4,1900,79
8,2016,4,400,28
9,2016,4,2400,28
21,2016,4,1700,28
11,2016,4,775,178
6,2016,4,775,179
12,2016,4,725,76
7,2016,4,1900,76
12,2016,4,775,179
20,2016,4,400,42
1,2016,4,300,182
10,2016,4,800,74
9,2016,4,725,30
4,2016,4,850,74
11,2016,4,725,30
15,2016,4,750,186
8,2016,4,300,73
15,2016,4,725,30
20,2016,4,2400,30
6,2016,4,1700,10
20,2016,4,850,72
17,2016,4,1900,72
2,2016,4,800,31
8,2016,4,800,72
7,2016,4,400,31
17,2016,4,800,71
13,2016,4,2400,31
4,2016,4,800,32
3,2016,4,775,235
13,2016,4,725,69
9,2016,4,1900,69
4,2016,4,400,69
2,2016,4,1900,69
21,2016,4,725,32
4,2016,4,2400,33
16,2016,4,1900,68
8,2016,4,1900,68
9,2016,4,775,199
17,2016,4,775,201
17,2016,4,1700,8
16,2016,4,850,66
10,2016,4,850,66
12,2016,4,300,203
3,2016,4,725,66
21,2016,4,800,65
19,2016,4,800,65
10,2016,4,400,34
9,2016,4,800,65
6,2016,4,850,65
8,2016,4,775,207
9,2016,4,400,43
5,2016,4,1700,35
7,2016,4,850,64
2,2016,4,850,64
1,2016,4,775,234
16,2016,4,800,35
17,2016,4,400,35
1,2016,4,1700,7
2,2016,4,400,63
5,2016,4,725,36
18,2016,4,1700,6
12,2016,4,1700,36
21,2016,4,775,215
5,2016,4,400,62
9,2016,4,850,61
7,2016,4,2400,6
12,2016,4,2400,37
14,2016,4,775,221
12,2016,4,800,38
15,2016,4,775,225
18,2016,4,2400,38
14,2016,4,400,43
21,2016,4,400,38
7,2016,4,800,45
3,2016,4,800,57
17,2016,4,850,56
14,2016,4,725,39
10,2016,4,1900,56
20,2016,4,800,39
16,2016,4,400,55
6,2016,4,400,48
1,2016,4,850,55
1,2016,4,725,55
21,2016,4,850,54
8,2016,4,850,54
2,2016,4,725,41
16,2016,4,1700,4
18,2016,4,725,53
11,2016,4,800,53
11,2016,4,400,53
12,2016,4,1900,137
6,2016,4,300,137
15,2016,4,400,41
10,2016,4,725,17
15,2016,4,300,132
6,2016,4,750,131
14,2016,4,2400,16
5,2016,4,300,130
11,2016,4,2400,16
2,2017,4,1900,77
1,2017,4,1900,86
7,2017,4,775,166
11,2017,4,400,40
3,2017,4,400,105
12,2017,4,300,193
12,2017,4,400,138
19,2017,4,400,65
21,2017,4,725,25
12,2017,4,850,129
21,2017,4,750,103
2,2017,4,1700,19
19,2017,4,2400,25
20,2017,4,800,45
13,2017,4,775,133
7,2017,4,850,60
11,2017,4,800,42
10,2017,4,1700,19
16,2017,4,800,43
10,2017,4,300,103
21,2017,4,850,44
18,2017,4,850,102
7,2017,4,1700,14
17,2017,4,2400,12
11,2017,4,750,165
21,2017,4,400,28
14,2017,4,2400,22
4,2017,4,750,74
16,2017,4,2400,22
15,2017,4,750,177
17,2017,4,750,164
17,2017,4,1900,77
16,2017,4,1700,5
11,2017,4,775,164
6,2017,4,300,119
18,2017,4,725,100
15,2017,4,775,208
18,2017,4,400,88
4,2017,4,1900,89
14,2017,4,775,248
18,2017,4,2400,28
13,2017,4,850,124
4,2017,4,1700,13
7,2017,4,750,156
16,2017,4,775,118
10,2017,4,775,156
21,2017,4,775,222
18,2017,4,800,37
13,2017,4,725,100
9,2017,4,1700,16
19,2017,4,725,37
20,2017,4,2400,22
14,2017,4,1900,90
1,2017,4,750,118
1,2017,4,775,194
15,2017,4,2400,28
2,2017,4,750,91
7,2017,4,300,74
3,2017,4,775,223
8,2017,4,775,157
8,2017,4,750,176
9,2017,4,300,91
16,2017,4,300,99
21,2017,4,1700,18
13,2017,4,2400,24
4,2017,4,300,126
1,2017,4,1700,4
9,2017,4,800,99
5,2017,4,1900,99
8,2017,4,850,39
5,2017,4,850,98
14,2017,4,725,15
7,2017,4,400,38
18,2017,4,1900,92
11,2017,4,725,28
5,2017,4,1700,23
6,2017,4,725,42
10,2017,4,800,93
11,2017,4,2400,28
2,2017,4,850,57
5,2017,4,750,134
8,2017,4,1900,58
15,2017,4,850,78
2,2017,4,725,31
12,2017,4,2400,23
6,2017,4,400,45
15,2017,4,800,96
19,2017,4,775,159
9,2017,4,400,28
21,2017,4,300,115
13,2017,4,400,94
14,2017,4,300,94
18,2017,4,750,124
2,2017,4,300,135
1,2017,4,300,159
10,2017,4,400,32
16,2017,4,850,69
17,2017,4,400,23
19,2017,4,1700,38
18,2017,4,1700,17
10,2017,4,850,65
5,2017,4,725,28
3,2017,4,1700,20
2,2017,4,800,28
3,2017,4,2400,34
2,2017,4,400,43
8,2017,4,1700,8
1,2017,4,800,28
6,2017,4,800,50
17,2017,4,775,208
4,2017,4,725,20
19,2017,4,800,74
3,2017,4,725,72
6,2017,4,750,136
2,2017,4,775,114
19,2017,4,300,147
1,2017,4,2400,30
19,2017,4,850,113
4,2017,4,850,113
15,2017,4,400,32
10,2017,4,725,20
9,2017,4,2400,16
16,2017,4,725,32
10,2017,4,750,171
8,2017,4,800,43
10,2017,4,2400,27
3,2017,4,750,137
20,2017,4,1700,9
20,2017,4,400,49
17,2017,4,850,71
11,2017,4,300,131
8,2017,4,725,15
9,2017,4,1900,75
20,2017,4,850,81
21,2017,4,800,81
13,2017,4,800,20
18,2017,4,775,111
14,2017,4,1700,16
14,2017,4,800,50
6,2017,4,1900,82
3,2017,4,800,36
18,2017,4,300,148
5,2017,4,800,27
12,2017,4,775,149
15,2017,4,300,110
20,2017,4,775,139
9,2017,4,850,75
3,2017,4,1900,130
14,2017,4,850,123
6,2017,4,2400,10
6,2017,4,1700,9
12,2017,4,1900,109
20,2017,4,1900,82
20,2017,4,725,48
2,2017,4,2400,27
11,2017,4,850,109
7,2017,4,725,33
12,2017,4,1700,31
21,2017,4,1900,75
21,2017,4,2400,17
4,2017,4,2400,19
15,2017,4,1900,108
11,2017,4,1900,70
9,2017,4,775,215
20,2017,4,750,168
5,2017,4,2400,11
17,2017,4,1700,17
9,2017,4,750,151
7,2017,4,2400,21
16,2017,4,750,83
1,2017,4,850,54
3,2017,4,850,130
14,2017,4,400,36
15,2017,4,1700,0
19,2017,4,1900,83
1,2017,4,400,84
19,2017,4,750,120
4,2017,4,400,54
13,2017,4,300,152
12,2017,4,725,107
6,2017,4,850,54
5,2017,4,300,107
8,2017,4,400,12
16,2017,4,1900,84
4,2017,4,775,107
17,2017,4,300,84
13,2017,4,1700,21
9,2017,4,725,26
6,2017,4,775,168
14,2017,4,750,167
12,2017,4,800,54
8,2017,4,300,48
5,2017,4,775,153
15,2017,4,725,21
12,2017,4,750,153
11,2017,4,1700,12
7,2017,4,800,34
5,2017,4,400,48
7,2017,4,1900,85
10,2017,4,1900,76
17,2017,4,725,21
13,2017,4,1900,105
3,2017,4,300,145
20,2017,4,300,141
8,2017,4,2400,19
17,2017,4,800,64
13,2017,4,750,124
16,2017,4,400,50
1,2017,4,725,50
4,2017,4,800,26
3,2018,4,725,66
14,2018,4,750,189
4,2018,4,1700,34
4,2018,4,2400,34
5,2018,4,725,34
18,2018,4,300,187
6,2018,4,725,34
17,2018,4,800,65
6,2018,4,1700,10
16,2018,4,850,65
7,2018,4,800,34
7,2018,4,775,204
16,2018,4,775,122
11,2018,4,800,34
1,2018,4,850,75
20,2018,4,2400,29
8,2018,4,850,75
2,2018,4,400,65
12,2018,4,750,180
4,2018,4,750,76
6,2018,4,775,179
19,2018,4,800,42
13,2018,4,300,178
21,2018,4,400,34
3,2018,4,800,48
1,2018,4,2400,35
19,2018,4,400,42
15,2018,4,725,28
13,2018,4,800,28
16,2018,4,725,17
9,2018,4,775,175
7,2018,4,400,28
21,2018,4,800,78
15,2018,4,775,208
3,2018,4,400,79
12,2018,4,1700,35
16,2018,4,1700,11
21,2018,4,725,27
13,2018,4,400,79
19,2018,4,1700,18
11,2018,4,750,171
1,2018,4,300,211
15,2018,4,2400,27
18,2018,4,725,80
16,2018,4,1900,81
2,2018,4,300,171
17,2018,4,300,81
20,2018,4,775,170
9,2018,4,400,49
9,2018,4,1900,82
6,2018,4,2400,12
5,2018,4,800,36
2,2018,4,1900,83
1,2018,4,800,27
3,2018,4,775,255
8,2018,4,800,49
5,2018,4,1900,83
18,2018,4,1700,18
12,2018,4,300,240
17,2018,4,400,26
5,2018,4,2400,26
14,2018,4,800,50
9,2018,4,850,85
7,2018,4,1700,6
14,2018,4,1900,85
7,2018,4,750,166
13,2018,4,725,60
13,2018,4,1900,86
16,2018,4,400,50
3,2018,4,300,166
19,2018,4,2400,25
16,2018,4,2400,12
10,2018,4,400,37
8,2018,4,750,165
17,2018,4,1700,18
12,2018,4,2400,37
7,2018,4,300,88
1,2018,4,1700,13
7,2018,4,2400,25
12,2018,4,800,51
15,2018,4,850,89
8,2018,4,300,90
10,2018,4,1900,59
16,2018,4,750,90
19,2018,4,850,90
1,2018,4,1900,91
3,2018,4,850,91
4,2018,4,850,91
19,2018,4,1900,91
9,2018,4,725,24
8,2018,4,775,160
11,2018,4,1900,93
13,2018,4,750,93
15,2018,4,1900,93
11,2018,4,1700,13
5,2018,4,850,94
21,2018,4,1700,23
18,2018,4,2400,23
21,2018,4,1900,57
18,2018,4,1900,94
18,2018,4,750,95
14,2018,4,725,23
2,2018,4,750,96
13,2018,4,1700,23
13,2018,4,775,142
9,2018,4,800,97
3,2018,4,2400,39
7,2018,4,725,45
8,2018,4,725,23
15,2018,4,800,43
14,2018,4,300,97
6,2018,4,400,39
6,2018,4,800,39
5,2018,4,400,45
3,2018,4,1700,23
21,2018,4,300,98
1,2018,4,775,244
10,2018,4,800,56
10,2018,4,750,129
11,2018,4,2400,18
14,2018,4,1700,22
20,2018,4,300,154
11,2018,4,725,22
4,2018,4,400,56
7,2018,4,1900,102
10,2018,4,2400,22
15,2018,4,300,129
4,2018,4,800,22
18,2018,4,850,126
12,2018,4,725,104
2,2018,4,2400,22
6,2018,4,1900,105
8,2018,4,1700,14
11,2018,4,400,40
1,2018,4,725,55
10,2018,4,300,105
21,2018,4,850,54
15,2018,4,400,54
9,2018,4,300,106
10,2018,4,1700,14
13,2018,4,850,106
19,2018,4,750,106
14,2018,4,850,107
9,2018,4,1700,21
18,2018,4,400,107
5,2018,4,750,108
20,2018,4,400,53
3,2018,4,750,151
4,2018,4,300,127
6,2018,4,850,41
19,2018,4,300,108
20,2018,4,1900,108
16,2018,4,800,53
17,2018,4,750,150
20,2018,4,725,46
16,2018,4,300,109
19,2018,4,725,20
15,2018,4,750,149
8,2018,4,400,18
12,2018,4,850,149
3,2018,4,1900,111
15,2018,4,1700,1
10,2018,4,725,20
21,2018,4,750,112
20,2018,4,800,41
14,2018,4,775,250
9,2018,4,2400,20
1,2018,4,750,137
11,2018,4,850,115
5,2018,4,775,138
4,2018,4,775,135
17,2018,4,2400,16
12,2018,4,1900,115
10,2018,4,775,147
21,2018,4,2400,19
9,2018,4,750,147
20,2018,4,1700,19
17,2018,4,725,19
11,2018,4,300,117
20,2018,4,750,146
14,2018,4,400,19
2,2018,4,775,120
6,2018,4,750,120
21,2018,4,775,246
5,2018,4,1700,19
12,2018,4,400,138
6,2018,4,300,121
18,2018,4,775,138
19,2018,4,775,138
2,2018,4,800,19
8,2018,4,1900,68
2,2018,4,1700,19
4,2018,4,1900,69
14,2018,4,2400,32
2,2018,4,850,70
7,2018,4,850,70
4,2018,4,725,32
10,2018,4,850,70
11,2018,4,775,203
20,2018,4,850,70
12,2018,4,775,192
17,2018,4,850,66
17,2018,4,1900,66
18,2018,4,800,31
13,2018,4,2400,31
5,2018,4,300,122
1,2018,4,400,50
17,2018,4,775,203
8,2018,4,2400,31
2,2018,4,725,72
9,2015,5,400,31
4,2015,5,850,85
17,2015,5,400,43
17,2015,5,750,138
7,2015,5,400,26
1,2015,5,2400,19
13,2015,5,775,121
12,2015,5,750,124
8,2015,5,750,168
15,2015,5,300,122
21,2015,5,1700,17
14,2015,5,800,61
13,2015,5,2400,26
20,2015,5,400,40
14,2015,5,1700,6
14,2015,5,1900,84
15,2015,5,2400,26
21,2015,5,800,61
20,2015,5,775,145
4,2015,5,1900,54
3,2015,5,850,76
9,2015,5,775,192
21,2015,5,300,107
4,2015,5,750,62
4,2015,5,2400,19
18,2015,5,800,18
12,2015,5,400,108
11,2015,5,800,72
8,2015,5,400,12
21,2015,5,2400,26
3,2015,5,400,83
5,2015,5,750,128
2,2015,5,725,50
14,2015,5,775,268
5,2015,5,2400,10
1,2015,5,300,151
7,2015,5,850,44
13,2015,5,400,62
17,2015,5,725,10
4,2015,5,800,33
18,2015,5,725,68
1,2015,5,750,83
7,2015,5,1700,12
1,2015,5,1700,7
11,2015,5,850,82
1,2015,5,725,63
16,2015,5,775,109
3,2015,5,2400,42
3,2015,5,300,198
10,2015,5,750,144
3,2015,5,1900,110
20,2015,5,2400,20
11,2015,5,775,199
3,2015,5,800,69
21,2015,5,775,238
5,2015,5,1700,44
15,2015,5,750,149
19,2015,5,2400,32
2,2015,5,1900,63
10,2015,5,775,137
21,2015,5,400,29
20,2015,5,750,140
12,2015,5,850,111
15,2015,5,800,111
8,2015,5,725,18
7,2015,5,1900,63
19,2015,5,775,170
7,2015,5,725,27
1,2015,5,400,66
6,2015,5,775,181
17,2015,5,1700,9
10,2015,5,850,49
2,2015,5,1700,12
10,2015,5,800,69
12,2015,5,800,65
10,2015,5,1700,20
10,2015,5,300,74
16,2015,5,1900,63
9,2015,5,1700,9
12,2015,5,1900,113
5,2015,5,725,17
9,2015,5,725,20
13,2015,5,300,123
19,2015,5,400,47
15,2015,5,400,35
14,2015,5,750,147
11,2015,5,300,136
7,2015,5,2400,20
19,2015,5,725,27
18,2015,5,850,135
8,2015,5,2400,18
18,2015,5,775,114
6,2015,5,750,115
5,2015,5,775,173
21,2015,5,850,49
4,2015,5,725,28
13,2015,5,725,49
10,2015,5,400,34
20,2015,5,725,52
2,2015,5,300,135
15,2015,5,1700,13
3,2015,5,1700,20
12,2015,5,775,159
5,2015,5,1900,95
14,2015,5,400,43
16,2015,5,850,57
3,2015,5,725,74
2,2015,5,775,125
6,2015,5,1900,70
18,2015,5,2400,23
5,2015,5,850,96
2,2015,5,2400,20
8,2015,5,1700,5
20,2015,5,1900,93
15,2015,5,725,18
18,2015,5,400,96
19,2015,5,300,134
13,2015,5,800,23
18,2015,5,1700,17
12,2015,5,1700,23
3,2015,5,750,132
6,2015,5,725,32
9,2015,5,2400,23
11,2015,5,2400,35
5,2015,5,800,43
9,2015,5,300,134
14,2015,5,725,18
9,2015,5,850,58
20,2015,5,800,47
21,2015,5,750,157
15,2015,5,850,58
16,2015,5,800,58
2,2015,5,750,117
11,2015,5,725,28
14,2015,5,300,92
10,2015,5,725,11
15,2015,5,775,242
13,2015,5,1900,92
17,2015,5,775,186
4,2015,5,1700,16
12,2015,5,725,92
5,2015,5,400,38
12,2015,5,300,223
20,2015,5,850,58
13,2015,5,750,99
7,2015,5,775,163
2,2015,5,850,59
21,2015,5,725,22
12,2015,5,2400,39
9,2015,5,800,59
17,2015,5,800,65
9,2015,5,1900,90
17,2015,5,850,37
10,2015,5,2400,17
8,2015,5,1900,90
16,2015,5,2400,15
6,2015,5,800,42
16,2015,5,400,28
18,2015,5,1900,100
14,2015,5,850,88
7,2015,5,300,88
17,2015,5,2400,28
7,2015,5,800,56
5,2015,5,300,88
7,2015,5,750,126
6,2015,5,850,52
8,2015,5,800,73
19,2015,5,850,77
6,2015,5,300,102
11,2015,5,1700,19
2,2015,5,400,60
10,2015,5,1900,64
16,2015,5,300,87
1,2015,5,775,178
4,2015,5,400,44
9,2015,5,750,144
13,2015,5,850,87
19,2015,5,1900,103
19,2015,5,750,103
16,2015,5,1700,2
8,2015,5,850,22
1,2015,5,1900,87
17,2015,5,300,86
11,2015,5,750,119
4,2015,5,775,104
16,2015,5,750,86
18,2015,5,300,201
11,2015,5,1900,104
4,2015,5,300,120
15,2015,5,1900,104
3,2015,5,775,276
2,2015,5,800,22
8,2015,5,775,218
1,2015,5,800,19
6,2015,5,1700,6
6,2015,5,400,46
17,2015,5,1900,76
18,2015,5,750,120
19,2015,5,1700,21
1,2015,5,850,65
13,2015,5,1700,9
20,2015,5,1700,17
14,2015,5,2400,12
21,2015,5,1900,60
8,2015,5,300,85
19,2015,5,800,70
11,2015,5,400,46
20,2015,5,300,139
6,2015,5,2400,26
16,2015,5,725,21
18,2016,5,850,112
15,2016,5,1700,3
1,2016,5,1700,6
8,2016,5,1700,7
16,2016,5,1700,7
14,2016,5,1700,9
17,2016,5,1700,10
6,2016,5,1700,11
8,2016,5,400,11
8,2016,5,725,11
9,2016,5,2400,11
9,2016,5,1700,12
16,2016,5,2400,14
18,2016,5,1700,14
7,2016,5,1700,15
7,2016,5,2400,15
17,2016,5,2400,15
21,2016,5,2400,15
2,2016,5,2400,16
4,2016,5,2400,16
8,2016,5,2400,16
10,2016,5,1700,16
13,2016,5,800,16
2,2016,5,800,17
3,2016,5,1700,17
14,2016,5,2400,17
9,2016,5,725,18
20,2016,5,1700,18
2,2016,5,1700,19
6,2016,5,2400,19
10,2016,5,2400,20
17,2016,5,725,20
19,2016,5,1700,20
21,2016,5,1700,20
5,2016,5,2400,21
13,2016,5,1700,21
15,2016,5,2400,22
20,2016,5,2400,22
1,2016,5,800,23
4,2016,5,725,23
11,2016,5,1700,24
15,2016,5,725,25
11,2016,5,725,26
19,2016,5,2400,26
1,2016,5,2400,27
3,2016,5,2400,27
5,2016,5,1700,27
7,2016,5,725,28
17,2016,5,400,28
21,2016,5,725,28
10,2016,5,725,29
16,2016,5,725,29
18,2016,5,800,29
5,2016,5,800,30
4,2016,5,800,31
4,2016,5,1700,32
5,2016,5,725,32
7,2016,5,400,32
11,2016,5,2400,32
12,2016,5,1700,32
11,2016,5,400,33
9,2016,5,400,34
13,2016,5,2400,34
6,2016,5,400,35
14,2016,5,725,35
20,2016,5,800,36
10,2016,5,400,39
12,2016,5,2400,40
19,2016,5,725,41
20,2016,5,400,41
6,2016,5,725,42
12,2016,5,800,42
21,2016,5,400,42
16,2016,5,400,43
18,2016,5,2400,43
7,2016,5,850,44
14,2016,5,400,44
9,2016,5,850,46
11,2016,5,800,46
2,2016,5,725,47
14,2016,5,800,48
5,2016,5,400,50
15,2016,5,400,51
7,2016,5,800,53
21,2016,5,850,53
3,2016,5,800,55
8,2016,5,850,56
20,2016,5,725,57
2,2016,5,850,58
9,2016,5,800,58
13,2016,5,725,58
16,2016,5,800,58
1,2016,5,725,59
6,2016,5,800,60
2,2016,5,400,61
19,2016,5,400,61
6,2016,5,850,62
18,2016,5,725,64
21,2016,5,800,64
3,2016,5,725,65
17,2016,5,800,67
8,2016,5,1900,69
10,2016,5,800,69
15,2016,5,800,69
17,2016,5,1900,69
11,2016,5,300,70
13,2016,5,400,71
17,2016,5,850,71
1,2016,5,400,72
8,2016,5,800,72
10,2016,5,850,74
1,2016,5,850,75
21,2016,5,1900,77
10,2016,5,1900,78
16,2016,5,850,78
4,2016,5,1900,79
3,2016,5,400,80
6,2016,5,1900,80
4,2016,5,400,81
7,2016,5,1900,82
8,2016,5,300,83
18,2016,5,400,83
3,2016,5,850,84
1,2016,5,1900,85
19,2016,5,800,85
20,2016,5,850,85
5,2016,5,850,86
14,2016,5,1900,86
16,2016,5,1900,86
2,2016,5,750,87
7,2016,5,300,87
13,2016,5,1900,87
9,2016,5,1900,88
17,2016,5,300,88
2,2016,5,1900,89
