area,year,month,agg_id,total_crimes
13,2017,12,300,130
14,2018,3,725,19
18,2016,3,725,58
7,2018,5,750,161
19,2015,11,800,52
8,2016,5,1700,7
19,2017,5,775,167
15,2015,5,300,122
8,2015,7,1700,7
12,2015,9,775,173
20,2018,4,750,146
8,2018,9,1700,9
7,2016,7,2400,16
9,2015,5,400,31
3,2015,6,1900,104
12,2018,9,1900,127
18,2017,11,2400,33
17,2018,8,800,46
12,2016,8,1900,141
13,2017,4,300,152
2,2015,9,750,81
10,2016,4,1700,22
4,2018,9,300,133
12,2015,12,800,59
1,2016,4,750,89
13,2016,9,300,161
21,2016,12,300,110
12,2015,1,725,98
13,2016,7,400,89
3,2015,4,1900,104
20,2017,4,800,45
16,2016,6,725,14
2,2016,4,775,122
10,2016,6,1900,85
6,2016,5,400,35
15,2015,12,300,125
8,2017,6,2400,23
17,2018,2,1700,10
16,2015,10,1700,2
1,2015,5,300,151
11,2018,2,300,101
18,2016,4,800,23
1,2017,3,1700,10
6,2017,9,800,45
8,2018,12,300,96
19,2016,9,725,37
14,2016,8,775,249
12,2015,4,750,107
12,2018,12,850,117
5,2015,9,775,155
16,2016,5,400,43
4,2017,5,800,27
3,2015,6,2400,50
2,2018,6,1700,25
18,2018,8,2400,25
14,2016,1,725,23
10,2016,7,750,173
13,2018,10,2400,24
3,2017,6,775,195
13,2017,7,775,133
3,2015,9,750,137
13,2015,8,775,122
15,2018,3,1900,100
6,2016,1,775,222
17,2017,7,850,84
18,2018,9,400,108
7,2018,11,775,212
18,2017,6,800,22
20,2015,4,725,62
5,2017,1,750,99
2,2018,10,1700,14
18,2017,12,1900,101
20,2016,7,2400,20
10,2018,10,800,67
18,2016,1,300,165
4,2018,2,1900,92
5,2016,1,775,130
18,2017,10,750,116
2,2017,4,775,114
8,2015,5,1700,5
1,2016,2,1700,8
1,2015,8,750,91
9,2016,11,1900,88
17,2017,7,1700,20
3,2017,8,1900,95
6,2015,5,800,42
6,2017,4,1900,82
10,2018,9,1700,16
8,2015,1,300,105
21,2015,12,800,92
20,2018,9,800,18
11,2018,5,775,192
21,2015,12,1900,62
16,2017,9,1900,70
21,2016,3,400,37
13,2016,6,725,58
7,2018,5,300,100
7,2017,9,1700,10
21,2018,11,725,19
7,2018,12,775,233
14,2015,11,2400,12
10,2016,5,850,74
4,2015,10,775,139
13,2016,8,1900,107
7,2018,8,300,95
3,2015,6,750,111
2,2015,2,300,117
17,2018,9,750,120
11,2018,4,725,22
3,2016,9,800,36
19,2017,7,725,37
16,2016,7,1700,10
2,2016,3,725,53
8,2015,9,300,103
3,2018,12,1900,125
8,2016,9,1900,71
4,2015,10,300,131
16,2016,8,2400,17
2,2015,6,300,156
4,2018,6,400,61
15,2015,6,1700,18
15,2018,6,1900,82
12,2017,4,1900,109
19,2017,1,800,108
5,2016,10,750,127
9,2015,1,800,107
12,2018,9,800,39
7,2015,4,725,27
15,2018,2,775,195
13,2017,6,300,154
16,2015,4,400,25
10,2016,8,800,93
20,2017,9,775,157
7,2017,7,1700,16
10,2017,12,300,77
9,2017,4,1700,16
18,2017,2,1700,17
19,2018,9,400,43
4,2016,4,300,117
7,2017,1,800,59
20,2017,1,1900,101
20,2017,6,725,56
20,2017,8,1900,78
7,2017,2,1700,12
7,2018,3,400,48
8,2016,3,300,69
4,2017,11,850,108
16,2016,11,2400,10
7,2016,5,400,32
16,2016,7,800,50
19,2016,9,850,114
5,2015,8,2400,19
18,2015,6,775,107
2,2016,4,750,81
2,2015,9,775,134
12,2016,4,1900,137
5,2016,5,775,131
5,2018,8,850,76
8,2018,6,1700,8
5,2017,9,800,29
2,2016,3,800,30
10,2017,8,750,142
11,2017,2,300,92
17,2015,11,725,25
5,2017,9,400,53
8,2018,8,775,166
11,2017,3,1900,93
8,2018,6,2400,12
1,2016,2,775,175
19,2017,11,850,106
5,2017,3,725,29
7,2018,7,775,207
1,2015,10,400,85
8,2015,9,400,30
19,2017,5,725,25
4,2018,6,2400,21
16,2015,10,800,47
17,2016,2,300,80
21,2016,5,725,28
8,2018,3,800,57
12,2018,11,1700,34
3,2018,2,750,144
12,2016,3,1700,37
11,2018,4,850,115
3,2018,6,1700,19
16,2017,5,725,13
15,2018,1,400,37
2,2016,5,1700,19
12,2017,3,725,110
5,2016,9,800,24
11,2017,8,400,40
8,2017,1,725,26
11,2018,2,1700,22
5,2018,3,850,76
15,2018,3,300,122
18,2017,8,725,106
12,2017,7,1900,131
4,2015,11,775,102
11,2017,11,1900,83
1,2016,7,800,20
13,2015,10,2400,30
5,2016,9,750,108
8,2018,2,1900,72
2,2018,6,750,92
11,2018,12,2400,19
9,2016,6,1900,81
16,2018,5,400,41
20,2015,8,2400,18
18,2016,1,750,128
16,2018,1,400,31
17,2017,8,800,66
10,2015,2,1900,60
1,2017,6,1700,9
17,2018,6,1700,22
5,2016,5,750,107
19,2018,3,750,122
7,2017,12,300,92
10,2015,11,400,20
12,2015,9,1900,133
16,2016,2,400,46
20,2015,8,775,134
4,2018,7,400,68
19,2015,9,2400,34
11,2017,11,800,43
11,2018,12,800,39
8,2016,1,1900,69
21,2016,8,2400,23
13,2016,4,800,26
6,2015,9,775,215
7,2017,10,725,24
8,2015,12,2400,17
1,2018,7,725,62
21,2017,11,300,95
10,2016,10,725,16
3,2015,11,800,52
21,2015,8,300,110
18,2017,4,1700,17
4,2017,7,1700,32
20,2018,5,725,46
8,2017,4,1900,58
5,2015,12,1700,13
6,2017,8,1700,13
11,2016,10,800,52
15,2016,5,300,122
13,2018,11,2400,27
13,2018,7,775,147
3,2015,3,750,177
1,2016,3,750,92
12,2017,2,775,140
15,2018,7,850,75
3,2017,4,750,137
10,2018,1,725,23
21,2018,7,800,85
5,2018,2,1700,16
9,2017,4,725,26
12,2016,12,850,142
9,2015,9,850,72
13,2018,12,800,16
21,2017,12,400,37
17,2017,5,775,188
12,2017,12,850,159
16,2018,1,1900,73
16,2017,10,850,58
3,2016,6,2400,36
5,2015,3,775,146
19,2015,2,775,159
7,2018,9,1700,8
12,2018,7,2400,40
18,2015,10,1900,105
10,2018,10,300,93
1,2016,12,775,241
7,2015,2,800,56
3,2015,3,2400,46
16,2017,9,775,105
17,2015,7,1700,9
5,2015,5,400,38
2,2017,3,1900,81
5,2016,3,800,41
6,2018,7,800,32
20,2018,11,300,165
20,2016,11,725,52
15,2016,8,400,36
12,2015,12,850,143
21,2016,5,750,134
20,2016,3,400,49
11,2015,4,800,72
9,2017,1,800,86
11,2017,2,850,78
8,2017,9,750,176
15,2017,8,725,20
21,2016,12,1900,82
8,2018,6,725,17
16,2017,11,1900,88
9,2018,4,2400,20
10,2017,1,2400,17
6,2015,7,800,54
13,2017,12,2400,24
9,2016,6,300,141
17,2018,12,850,67
17,2015,2,400,40
19,2018,7,300,131
8,2015,4,1900,63
10,2015,6,1700,17
7,2018,12,400,23
12,2018,12,750,133
12,2015,7,400,160
16,2016,4,850,66
6,2016,10,2400,16
10,2017,5,725,22
9,2015,2,725,21
7,2016,6,2400,12
17,2015,12,850,56
4,2015,6,1700,16
19,2017,12,850,89
21,2017,1,850,83
6,2016,4,1900,79
21,2018,5,725,27
2,2018,10,775,128
16,2015,9,400,45
9,2016,3,750,115
9,2018,10,800,71
7,2017,1,400,26
8,2015,2,2400,18
9,2015,10,1900,104
13,2015,9,850,81
13,2017,12,800,23
9,2018,11,775,203
17,2018,4,750,150
8,2015,12,800,79
15,2015,5,750,149
8,2017,8,850,62
9,2018,2,775,171
20,2016,10,800,36
8,2017,12,1900,44
20,2016,7,800,47
13,2017,12,1900,85
3,2016,7,1900,147
1,2015,12,1900,74
8,2017,2,300,64
3,2018,12,775,255
5,2016,7,775,123
10,2016,7,1900,80
4,2017,6,1700,23
21,2017,9,1700,27
17,2017,8,850,48
20,2018,8,850,75
16,2015,3,400,46
12,2017,1,725,122
16,2017,9,1700,9
2,2015,11,2400,16
2,2016,11,1900,75
13,2018,4,800,28
3,2016,5,750,149
9,2015,8,725,32
4,2017,9,850,111
10,2018,9,750,132
7,2015,3,750,132
21,2018,5,2400,23
2,2018,3,750,84
2,2017,3,800,32
13,2018,12,775,120
14,2016,8,1900,69
11,2018,4,775,203
4,2018,8,800,26
8,2018,4,1700,14
5,2017,1,725,28
10,2015,10,400,48
12,2015,11,400,119
3,2017,2,1900,105
6,2017,6,1700,14
1,2015,8,400,82
15,2015,6,2400,27
15,2018,2,2400,23
20,2015,10,750,107
13,2017,5,400,88
3,2018,5,2400,31
13,2015,1,400,72
1,2016,3,850,62
3,2015,4,800,87
4,2016,8,725,25
3,2015,3,775,295
19,2017,8,300,112
5,2016,5,850,86
3,2015,3,1900,113
12,2015,12,300,201
1,2017,3,2400,27
4,2017,3,1700,34
1,2018,2,800,30
6,2017,9,850,59
15,2016,10,850,91
7,2015,5,850,44
14,2017,7,750,154
8,2015,9,775,194
17,2015,6,300,91
9,2015,3,1900,100
7,2018,1,800,45
4,2016,5,2400,16
12,2016,5,2400,40
13,2018,7,1700,29
10,2015,2,2400,13
21,2017,6,725,27
9,2018,9,775,192
3,2016,10,400,89
14,2015,7,725,22
20,2017,4,775,139
3,2017,2,725,57
9,2018,9,1900,74
4,2017,5,750,71
13,2015,11,1700,13
3,2015,11,750,153
14,2017,7,800,50
9,2018,10,775,196
17,2017,9,750,175
18,2018,1,1700,14
17,2017,10,750,155
6,2016,10,1700,13
18,2018,12,1700,27
2,2018,2,400,38
12,2018,11,725,86
19,2018,2,400,40
16,2016,4,300,97
19,2015,10,1700,17
14,2015,1,850,86
7,2015,12,2400,17
4,2018,12,750,84
21,2015,6,1900,68
3,2016,3,2400,42
6,2017,7,2400,11
18,2015,5,850,135
1,2018,3,2400,28
3,2015,7,800,65
4,2018,4,800,22
13,2015,7,750,87
21,2017,2,850,53
13,2016,6,1700,19
9,2016,8,750,132
15,2018,5,300,143
16,2018,12,1900,76
15,2017,9,750,204
2,2015,1,1900,64
6,2015,11,800,51
10,2017,5,850,62
5,2015,5,1700,44
7,2018,3,1900,71
18,2016,10,1900,134
10,2018,4,800,56
14,2017,8,2400,29
21,2015,1,800,116
7,2018,11,1700,10
2,2015,6,1900,70
6,2018,9,2400,15
9,2016,12,725,22
18,2017,1,300,152
17,2017,3,300,83
13,2017,10,850,134
16,2015,6,400,25
15,2017,7,750,157
3,2015,9,400,91
8,2015,7,300,105
19,2017,7,800,69
6,2015,1,1700,10
2,2016,8,1900,83
8,2017,4,850,39
20,2018,4,400,53
21,2015,4,300,84
7,2017,4,850,60
20,2016,12,800,42
1,2018,11,2400,19
18,2018,3,1700,21
8,2017,3,725,16
5,2017,9,300,118
11,2016,1,725,34
17,2016,10,300,97
15,2017,4,300,110
21,2018,3,400,35
10,2018,9,775,150
7,2018,11,750,198
1,2017,9,725,58
8,2015,8,1900,79
9,2016,8,1900,58
4,2015,12,1700,14
20,2016,12,1700,11
21,2017,7,400,44
9,2017,9,300,136
1,2016,8,850,65
16,2016,1,800,64
10,2015,5,1900,64
16,2016,6,750,87
18,2018,6,750,84
17,2015,6,750,138
13,2015,6,775,129
18,2016,10,750,126
9,2018,5,800,90
5,2018,2,300,102
19,2015,6,1700,26
5,2015,7,300,74
19,2015,5,300,134
1,2017,1,800,51
1,2018,2,850,42
7,2017,1,725,28
1,2015,6,300,190
10,2016,6,2400,20
19,2017,8,850,104
15,2018,3,2400,26
21,2016,4,800,65
9,2017,2,2400,15
1,2015,4,2400,19
8,2017,3,800,63
6,2015,10,850,73
17,2017,12,300,98
10,2017,11,800,61
2,2017,9,1900,78
18,2017,6,750,94
6,2015,12,1700,7
8,2015,12,300,55
10,2018,12,300,98
14,2016,12,400,27
21,2018,5,1700,39
18,2015,2,1900,86
14,2017,2,725,22
19,2016,9,2400,26
20,2016,10,850,91
19,2015,3,725,23
9,2017,7,775,180
9,2016,12,800,72
2,2015,1,725,73
13,2016,11,1900,84
17,2016,8,800,90
4,2017,6,300,111
7,2015,8,400,26
8,2018,1,1900,63
12,2016,1,725,88
9,2017,7,300,135
12,2015,2,800,61
19,2017,1,1900,99
9,2015,4,1700,14
8,2018,9,400,27
7,2016,11,400,25
9,2018,11,850,69
9,2018,2,400,29
15,2017,1,400,45
13,2016,12,775,153
17,2018,11,750,118
15,2016,2,400,37
17,2015,7,800,88
10,2015,2,750,127
5,2015,12,725,33
18,2015,9,1700,16
5,2018,3,2400,14
5,2016,12,400,42
13,2017,3,2400,30
17,2018,2,300,87
15,2018,10,1700,1
11,2017,8,725,35
17,2015,4,300,67
5,2016,9,1700,33
19,2015,3,2400,22
3,2017,3,800,57
9,2016,8,300,115
2,2018,7,750,95
1,2016,11,1700,6
3,2015,1,725,72
2,2016,10,775,141
7,2015,2,750,114
10,2018,3,400,20
5,2017,4,775,153
12,2015,1,750,179
20,2018,10,400,63
2,2016,6,800,26
8,2017,12,850,66
19,2017,6,800,74
7,2017,11,800,36
4,2018,1,1900,78
9,2018,4,300,106
14,2016,12,2400,27
3,2017,7,800,37
10,2018,2,850,56
18,2017,11,800,25
4,2016,9,2400,30
13,2016,12,400,69
9,2017,10,1900,95
12,2018,4,775,192
21,2017,5,725,32
15,2015,4,2400,10
19,2018,5,850,124
7,2016,11,2400,20
21,2017,2,300,96
20,2018,2,725,43
9,2016,10,400,39
7,2017,11,1700,16
16,2018,8,2400,17
11,2018,8,1700,29
4,2018,5,800,27
3,2017,2,400,68
12,2017,2,300,163
16,2018,2,2400,19
3,2016,8,1700,27
5,2015,9,725,21
11,2018,7,2400,27
16,2018,6,850,61
20,2016,8,775,186
5,2017,3,750,118
10,2015,6,800,83
11,2018,8,800,24
2,2015,9,850,59
10,2016,12,800,73
18,2015,2,725,51
2,2018,11,1700,18
13,2017,11,750,95
20,2018,9,1900,75
1,2017,7,775,267
13,2015,3,300,146
9,2018,11,750,135
15,2015,2,2400,15
18,2015,7,775,109
21,2015,1,400,24
1,2017,5,800,26
21,2018,6,1700,19
14,2018,11,400,34
15,2015,1,1700,20
15,2017,8,1900,128
3,2015,7,1900,106
20,2016,2,2400,26
3,2017,10,800,38
12,2015,9,725,78
14,2015,2,1900,67
21,2018,12,1900,74
18,2016,1,2400,26
6,2017,4,800,50
8,2017,8,2400,14
10,2016,4,400,34
6,2017,4,850,54
16,2015,2,800,57
20,2017,8,775,175
16,2017,9,300,105
20,2015,4,775,158
6,2016,1,2400,15
3,2015,3,300,159
15,2017,12,850,78
1,2015,4,400,66
2,2018,12,775,129
4,2015,7,2400,16
17,2017,12,775,244
1,2017,8,750,112
8,2016,2,775,214
14,2017,12,850,133
11,2015,7,800,58
18,2018,7,400,147
4,2016,4,725,24
4,2017,10,1700,31
18,2017,7,400,112
21,2017,6,300,109
11,2016,12,800,45
13,2016,12,800,33
21,2017,5,1900,71
14,2018,5,800,44
3,2015,10,2400,39
9,2017,6,775,171
6,2016,11,1700,7
12,2016,11,1700,31
2,2018,11,725,52
2,2015,12,725,43
7,2015,4,775,190
9,2018,9,1700,10
16,2017,10,2400,17
21,2018,5,850,70
13,2017,4,800,20
7,2017,2,850,47
10,2015,4,725,15
9,2015,2,750,158
9,2017,4,1900,75
10,2016,9,750,165
4,2016,3,850,106
19,2018,6,800,44
4,2016,3,750,102
19,2016,11,750,113
16,2016,1,725,11
8,2018,4,400,18
4,2018,10,850,94
2,2016,2,2400,24
12,2017,9,400,103
1,2016,3,800,29
1,2016,11,750,111
12,2016,9,300,230
15,2017,2,400,31
8,2015,1,1700,6
9,2015,3,775,176
16,2015,2,750,100
7,2017,9,725,50
18,2018,11,850,96
9,2017,1,400,31
1,2015,2,400,59
13,2016,7,1900,103
5,2018,7,800,24
10,2015,3,725,8
16,2015,12,1700,1
15,2015,7,2400,21
14,2018,7,725,31
4,2015,8,800,22
7,2015,9,300,89
8,2016,1,750,160
19,2018,11,800,39
7,2016,12,1900,90
3,2016,7,800,54
6,2016,12,775,198
21,2016,9,1700,24
1,2016,5,300,167
15,2015,8,775,283
15,2016,4,300,132
14,2018,12,750,193
20,2016,8,300,161
19,2016,5,775,157
6,2017,6,1900,115
4,2016,9,300,120
8,2018,3,2400,20
19,2015,3,400,42
2,2016,1,400,71
17,2017,6,800,83
9,2018,7,2400,16
5,2016,3,400,52
10,2016,10,775,180
18,2017,1,850,108
16,2016,8,750,80
4,2015,2,800,36
4,2018,4,300,127
16,2015,1,1900,67
17,2017,3,775,217
2,2018,10,800,20
1,2017,4,1700,4
13,2015,7,725,64
20,2018,7,850,92
14,2018,12,400,30
5,2017,11,800,20
10,2017,6,750,146
12,2015,2,2400,29
5,2017,11,300,74
4,2016,5,1900,79
19,2018,1,800,71
8,2016,4,750,121
21,2016,1,2400,14
4,2016,11,800,29
14,2018,4,850,107
3,2018,9,750,133
18,2015,9,750,119
3,2018,11,1900,111
1,2017,8,775,227
15,2017,11,800,53
19,2018,5,1700,16
20,2016,1,300,127
5,2018,11,750,83
21,2016,9,1900,69
5,2017,7,850,97
3,2016,5,300,214
17,2017,11,850,67
15,2015,4,800,95
14,2018,9,850,107
18,2018,10,1700,24
5,2016,7,300,130
6,2017,11,300,115
1,2017,5,850,62
10,2017,8,1900,68
14,2015,5,2400,12
19,2017,2,775,142
12,2018,1,775,160
14,2017,2,1700,14
9,2015,6,2400,15
17,2016,7,2400,20
17,2016,3,775,226
21,2016,1,850,38
18,2016,7,775,92
12,2016,10,725,111
8,2015,1,725,18
13,2015,11,400,71
12,2018,2,1900,111
9,2017,1,1900,67
18,2016,10,300,137
1,2016,6,800,32
3,2018,1,300,167
9,2015,1,2400,23
4,2016,12,1700,17
21,2015,7,2400,14
13,2015,11,800,21
19,2018,1,725,20
9,2018,10,725,19
8,2017,1,1700,7
12,2015,7,725,109
2,2015,2,1700,15
6,2015,1,850,72
19,2015,7,300,148
20,2016,6,1700,13
13,2017,8,1900,98
6,2018,8,800,43
20,2018,8,750,142
9,2018,6,2400,25
4,2017,6,1900,95
11,2016,3,1700,20
5,2018,5,1700,28
18,2017,1,1900,92
1,2018,9,750,131
14,2017,4,725,15
18,2017,11,750,105
6,2017,1,1900,85
10,2015,3,1700,14
18,2018,3,2400,25
4,2018,4,725,32
16,2018,12,2400,13
1,2018,7,400,103
2,2017,5,850,53
19,2015,8,1700,14
7,2018,4,850,70
3,2015,6,850,86
8,2016,6,725,16
13,2018,9,1700,22
6,2015,8,725,47
9,2016,7,400,46
4,2017,5,300,129
18,2016,5,400,83
2,2018,11,1900,95
17,2018,3,2400,16
4,2016,10,400,60
18,2018,11,400,117
1,2015,1,725,53
8,2015,4,775,205
2,2018,6,400,52
20,2016,8,2400,39
17,2018,4,850,66
14,2016,12,300,85
11,2016,1,1700,19
4,2018,9,400,36
21,2016,3,800,79
5,2016,4,725,36
9,2015,9,300,136
6,2016,8,750,147
15,2015,11,300,86
10,2015,6,2400,11
13,2016,9,775,142
1,2018,2,2400,18
15,2017,7,2400,10
6,2016,2,850,59
1,2017,12,800,19
19,2016,8,300,132
13,2017,11,800,30
2,2018,11,300,115
9,2017,5,800,76
8,2017,8,775,200
15,2015,6,400,42
8,2016,10,1700,9
6,2016,11,775,167
4,2018,9,750,78
18,2017,9,725,80
2,2017,7,400,77
16,2017,10,800,59
15,2015,8,800,84
12,2018,8,1700,21
4,2015,10,800,26
8,2016,7,800,75
4,2015,10,750,79
9,2018,10,1900,82
21,2016,1,1900,68
16,2015,3,2400,25
6,2018,1,1700,7
10,2017,12,1700,14
9,2017,1,300,100
21,2018,6,750,111
6,2015,12,725,39
14,2016,4,1900,84
12,2016,10,1900,132
10,2017,10,850,65
9,2017,7,400,35
1,2015,8,1900,77
5,2018,10,850,83
10,2018,5,750,172
8,2017,11,400,26
19,2018,10,300,122
21,2016,8,725,30
8,2015,1,850,37
6,2016,5,2400,19
12,2015,5,725,92
21,2016,3,2400,18
5,2018,8,775,143
9,2016,7,750,123
9,2016,2,800,89
10,2016,8,775,162
8,2018,1,1700,7
4,2017,8,800,31
8,2017,4,800,43
15,2015,2,300,97
18,2016,4,750,121
16,2018,3,1900,72
11,2017,2,775,171
10,2017,3,2400,27
8,2017,8,725,17
12,2016,8,300,214
16,2015,2,850,64
16,2018,9,2400,13
20,2017,9,800,41
10,2016,4,2400,22
12,2017,5,1700,31
14,2017,8,1900,91
5,2018,2,2400,13
18,2017,9,775,122
15,2015,11,725,20
4,2015,3,300,115
3,2015,2,775,246
19,2018,12,1900,69
2,2018,10,750,104
3,2018,4,2400,39
14,2017,2,800,59
6,2015,10,400,65
18,2018,2,2400,35
1,2015,6,850,57
7,2017,4,775,166
10,2018,7,400,49
8,2015,8,1700,11
5,2017,10,725,37
6,2018,4,2400,12
13,2018,3,850,106
2,2015,7,1900,88
18,2018,3,725,62
14,2015,5,1900,84
15,2016,11,725,21
8,2017,5,1700,5
1,2018,8,2400,26
2,2015,12,850,82
5,2017,1,400,55
11,2016,9,725,35
6,2015,11,775,234
21,2017,12,800,57
5,2017,2,850,74
7,2017,2,725,27
10,2016,6,400,43
8,2017,2,2400,14
19,2017,1,850,134
6,2018,10,400,63
13,2015,9,1900,77
19,2017,3,775,164
14,2017,9,400,28
17,2016,9,725,19
1,2015,10,850,78
14,2017,8,775,261
21,2016,10,750,189
6,2018,11,400,42
1,2018,1,775,237
13,2015,1,300,96
4,2018,2,300,111
18,2017,6,300,143
8,2017,4,775,157
7,2015,9,725,21
11,2016,9,300,103
4,2015,5,400,44
10,2016,7,725,29
6,2016,8,725,49
17,2018,5,725,17
6,2018,5,2400,17
18,2015,6,2400,28
7,2016,1,725,32
14,2015,3,750,179
11,2017,10,800,47
8,2018,6,1900,55
16,2015,5,400,28
14,2016,10,1700,6
14,2018,10,725,26
15,2018,7,2400,21
6,2016,5,1900,80
6,2018,3,1700,13
3,2018,7,400,109
14,2016,5,850,91
11,2015,2,1900,89
13,2018,12,1900,96
11,2017,4,750,165
15,2018,4,775,208
20,2016,8,725,47
4,2017,10,800,19
7,2017,12,850,54
8,2015,3,725,13
4,2017,3,750,81
20,2016,11,1900,79
7,2015,6,2400,17
1,2017,11,850,64
11,2016,1,800,79
12,2018,9,750,124
17,2017,10,1900,83
21,2015,4,1900,61
12,2015,12,750,146
20,2016,6,800,45
2,2016,1,1900,80
5,2015,8,300,119
1,2017,7,1700,10
17,2017,1,2400,22
14,2015,2,1700,6
18,2018,5,800,37
11,2018,3,775,178
18,2017,11,300,173
6,2017,5,2400,17
2,2015,9,800,25
16,2016,2,1700,5
9,2018,5,725,29
2,2017,2,800,30
15,2015,7,300,127
20,2015,8,300,141
12,2017,11,725,107
11,2015,3,750,127
17,2016,6,775,240
18,2018,11,2400,25
7,2017,6,800,40
3,2017,1,300,160
4,2015,3,1700,8
4,2015,7,750,73
14,2018,11,1700,20
6,2017,8,775,172
9,2015,4,1900,67
13,2015,12,800,17
1,2015,11,750,111
4,2016,8,400,54
12,2018,8,725,95
7,2017,9,800,44
9,2015,5,800,59
12,2016,12,1700,21
20,2017,11,775,171
3,2016,3,750,137
20,2016,8,1700,15
3,2018,3,2400,40
19,2015,6,1900,92
3,2015,4,850,75
1,2015,9,850,76
18,2015,1,850,91
4,2016,3,400,69
14,2018,6,300,85
5,2018,8,1900,74
6,2017,9,775,174
17,2015,11,2400,17
11,2015,9,850,85
10,2016,4,850,66
11,2016,7,800,52
21,2016,5,800,64
16,2015,4,850,59
11,2016,3,850,94
1,2016,12,2400,24
15,2016,3,1700,0
5,2018,3,300,109
7,2018,4,800,34
21,2018,8,775,221
20,2017,5,750,162
4,2018,4,2400,34
13,2016,6,1900,106
8,2016,10,2400,11
15,2017,12,1700,2
19,2016,7,300,134
16,2018,5,800,33
1,2017,9,300,185
12,2016,1,1700,24
16,2018,3,775,123
8,2015,10,2400,17
4,2016,10,775,117
9,2018,7,1700,16
13,2017,6,1700,25
16,2016,1,2400,14
14,2017,5,725,20
21,2018,2,850,51
16,2018,9,725,16
15,2015,12,1700,0
11,2018,5,400,42
1,2018,6,800,19
1,2017,4,400,84
10,2016,9,400,30
20,2015,5,850,58
21,2015,4,400,34
5,2016,2,400,46
21,2016,3,1900,77
18,2016,4,400,94
6,2017,6,750,171
8,2017,9,800,50
3,2015,10,850,186
10,2017,9,750,187
1,2015,3,400,71
16,2018,6,750,90
4,2015,7,1700,14
7,2017,7,750,194
14,2018,9,800,26
12,2016,9,1900,137
2,2015,3,725,52
7,2015,3,775,164
20,2018,2,2400,25
6,2016,9,850,64
6,2015,8,750,112
9,2015,8,775,224
20,2016,8,750,143
5,2015,12,400,39
13,2018,3,1900,80
10,2015,9,850,67
19,2017,2,750,114
7,2016,12,2400,24
11,2015,9,2400,22
17,2015,10,1700,10
18,2017,7,750,95
3,2018,9,775,234
1,2018,12,725,82
5,2017,6,725,26
17,2015,5,775,186
19,2018,2,775,142
15,2017,9,1700,2
5,2018,4,300,122
6,2016,1,400,37
10,2018,2,775,138
9,2017,8,850,77
12,2017,8,1900,145
5,2016,3,2400,12
10,2017,9,725,24
4,2017,9,1900,92
12,2018,3,800,43
13,2018,10,775,146
11,2017,12,775,186
8,2015,6,300,102
6,2017,11,725,54
18,2017,11,1700,13
11,2016,10,2400,25
11,2017,7,725,39
1,2015,10,750,69
4,2016,2,725,34
3,2018,1,725,77
10,2016,1,1700,13
15,2016,6,1900,92
20,2016,9,300,131
12,2016,8,400,161
2,2015,4,2400,27
9,2018,5,300,123
4,2017,10,775,112
17,2018,8,725,27
13,2015,7,775,145
21,2016,11,850,52
14,2018,6,725,24
8,2015,9,725,16
8,2016,3,400,10
12,2015,8,1900,139
9,2017,10,775,191
1,2017,11,725,54
4,2017,12,1700,22
4,2016,6,1900,80
13,2015,5,2400,26
3,2018,2,725,63
17,2017,9,775,226
10,2015,11,850,67
21,2016,8,1900,77
7,2018,12,1900,80
19,2016,3,400,50
18,2015,1,2400,22
17,2018,11,800,60
21,2015,9,725,14
1,2016,1,2400,30
9,2016,8,400,33
8,2016,7,725,22
5,2015,11,300,91
10,2018,1,1700,16
10,2015,12,400,27
14,2015,7,2400,30
13,2015,6,2400,25
3,2016,12,2400,36
16,2018,12,775,153
3,2016,7,1700,21
11,2017,3,300,111
17,2018,9,400,27
18,2015,4,800,31
21,2015,9,2400,20
16,2016,11,725,15
12,2018,5,850,119
21,2016,6,1700,28
12,2018,3,300,221
9,2017,8,300,113
10,2017,5,300,81
1,2015,4,1900,59
21,2015,10,850,48
16,2015,10,2400,16
19,2018,6,850,83
19,2018,9,725,29
5,2018,10,300,120
1,2017,2,300,150
17,2016,5,775,234
19,2016,12,725,32
10,2017,12,1900,73
6,2018,1,2400,16
4,2016,5,400,81
3,2015,4,750,108
1,2015,5,750,83
12,2017,1,850,137
19,2017,4,800,74
13,2016,2,725,52
2,2015,4,725,41
1,2016,11,300,159
13,2018,4,1700,23
16,2015,1,300,78
19,2018,5,2400,27
1,2015,12,775,240
3,2018,10,750,152
16,2017,5,1700,5
4,2016,7,725,29
5,2015,2,1700,39
20,2018,5,300,174
14,2016,5,400,44
16,2018,5,850,97
8,2018,12,2400,21
2,2015,8,725,66
9,2017,4,750,151
12,2016,8,2400,41
6,2015,2,2400,13
19,2016,9,1700,19
6,2015,11,1900,97
2,2015,3,775,121
16,2015,5,300,87
4,2017,7,850,98
17,2016,4,775,201
15,2016,3,300,96
3,2017,12,800,48
6,2018,4,750,120
18,2017,4,775,111
12,2017,2,725,92
13,2016,10,800,16
18,2015,12,725,47
15,2017,1,725,21
5,2015,9,1900,83
18,2015,9,1900,119
15,2018,9,725,32
2,2015,7,300,158
8,2015,9,1700,15
9,2016,7,300,108
21,2018,1,750,145
16,2015,11,1700,3
2,2016,9,1900,81
15,2018,6,750,184
15,2018,12,800,66
5,2018,12,300,92
17,2018,10,1900,73
5,2015,4,1900,71
4,2018,10,1700,36
17,2018,1,1900,65
19,2017,11,400,66
